008517.jpg	1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
013484.png	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010358.jpg	0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
028412.png	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
003442.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
023792.jpg	0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
001080.png	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015220.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
005033.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
012229.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
014880.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
005755.jpg	0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
003324.jpg	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
014658.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
013137.jpg	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027047.png	1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007142.jpg	0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
008271.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
018062.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
011720.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
004463.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
010416.jpg	0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
009147.jpg	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
011708.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
006274.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
009621.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
010370.jpg	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004305.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
027709.png	1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
014116.jpg	1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
021378.png	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
008932.png	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
023962.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
014102.jpg	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
009635.jpg	0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
019426.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
000177.jpg	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
010364.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
021807.jpg	0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
009153.jpg	0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
006260.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
014664.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004477.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
013499.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003852.jpg	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002594.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016734.png	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
022644.jpg	0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
002741.png	0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
026422.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
010190.jpg	0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
020053.jpg	0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
017199.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
001923.jpg	0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
006094.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
016287.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
022122.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
009172.png	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
006241.png	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
024553.jpg	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004683.jpg	0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
015956.jpg	0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
025895.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
000630.png	0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
025659.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
005589.jpg	0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004697.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
000624.png	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
014484.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
029063.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
001089.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008913.jpg	0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
017833.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010184.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
020047.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
000397.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
000142.png	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
022888.jpg	0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
002580.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015017.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
014309.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003675.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
016913.png	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027516.png	1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007413.jpg	0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
011271.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
011517.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
016278.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
018255.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
028396.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
007375.jpg	0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
013300.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027270.png	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003113.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
015771.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
021601.png	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
005562.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
004668.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
028157.png	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027264.png	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
013314.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003107.jpg	0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
002219.jpg	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
029249.png	0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
005576.jpg	1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
011503.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
001710.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000368.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
003661.jpg	0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
009827.png	0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
022877.jpg	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
013472.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027502.png	1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019611.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
002782.png	0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
009402.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
003891.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
026634.png	1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011098.png	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
002557.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007822.png	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
014335.jpg	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004126.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
024590.jpg	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
014453.jpg	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002231.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
026387.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
009364.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
001738.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019177.jpg	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007349.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
010635.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
009370.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
016250.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027258.png	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
024584.jpg	0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
026620.png	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
003885.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
012750.jpg	0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
014321.jpg	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004132.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
010147.jpg	0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
003488.png	0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
019605.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
006725.jpg	0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
009416.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
012585.png	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
009199.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
008287.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
018094.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
025473.jpg	0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
001076.png	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011265.png	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
025315.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
023764.jpg	0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
026608.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
001062.png	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008720.png	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
023770.jpg	0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
017600.png	1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
017166.png	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
008046.png	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
025467.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
000817.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008293.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
018080.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
014692.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
005947.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004481.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
010621.png	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
024751.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
026393.png	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
022320.jpg	0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
002225.png	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
021629.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
012036.png	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
006296.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
013328.png	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
007188.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
011932.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
020537.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
018916.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
022446.jpg	1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
013843.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
024037.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008708.png	0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
023758.jpg	0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
013857.jpg	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027927.png	1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
023994.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
010153.png	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
024023.jpg	0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
020090.png	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003649.png	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
028619.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
029507.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022687.png	0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
026152.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
029261.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011926.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
020523.jpg	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
005953.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
014686.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
018269.png	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
004495.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
024745.jpg	0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015598.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
005760.jpg	0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
024976.jpg	0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
021403.png	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
015573.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003311.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
013102.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
018057.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
019349.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
001260.jpg	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
018731.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
008522.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
013664.jpg	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027714.png	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004318.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
003477.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
002769.jpg	0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005006.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
027700.png	1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
013670.jpg	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
005012.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
001274.jpg	1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
018725.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
007605.jpg	0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
008536.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
007163.jpg	0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
012208.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
005774.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
015567.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003305.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008085.png	0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
008278.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
010437.jpg	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
025881.png	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011729.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
009166.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
006080.png	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
026350.png	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
002033.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004442.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
024792.jpg	0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
013658.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027728.png	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
014137.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
015229.jpg	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002755.jpg	0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
013880.jpg	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
023943.jpg	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
026436.png	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
012546.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
009600.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
006533.jpg	0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
019413.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016720.jpg	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
020292.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
024221.png	0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
010351.jpg	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006527.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
028802.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
021198.jpg	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
010345.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004330.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
002999.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
014123.jpg	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
000383.png	0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
022491.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
025498.jpg	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
020735.png	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
028369.png	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004456.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
024786.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
019361.jpg	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
015266.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
012509.jpg	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
005075.jpg	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
027767.png	1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008784.png	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
018597.png	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
020008.png	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
009897.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
012904.png	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
018742.jpg	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
007662.jpg	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
008551.jpg	0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
011000.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
022179.png	0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011766.jpg	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
007104.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
017317.jpg	0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
018024.jpg	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003362.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
027001.png	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
027015.png	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005707.jpg	0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
